filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
00000059.wav,0.332487016916275,0.012099399231374264,1180.264030852038,1579.0006992822268,2220.7677004785382,0.049592834614269145,-383.3200988769531,177.11557006835938,-30.39842987060547,43.17583465576172,-32.68621826171875,39.21199035644531,-19.788509368896484,26.292055130004883,-6.956971168518066,5.548943519592285,4.704841136932373,9.741942405700684,17.725452423095703,-5.918384552001953,10.031417846679688,-17.54434585571289,7.334301471710205,-7.061300277709961,10.52376651763916,3.2548272609710693,abnormal
00000071.wav,0.49790167808532715,0.013012963347136974,1036.5130803953173,1375.484191023654,2200.808269739704,0.03764976979408353,-370.9492492675781,186.25367736816406,-39.915035247802734,60.63292694091797,-20.58011817932129,31.097877502441406,-9.432876586914062,9.33722972869873,-3.696495294570923,1.5346523523330688,5.651735782623291,-2.551306962966919,6.779549598693848,-5.985897541046143,7.0880584716796875,-6.116434574127197,8.007307052612305,-1.7624958753585815,2.309028387069702,-1.0953142642974854,abnormal
00000065.wav,0.32540157437324524,0.012418472208082676,1271.4472060240762,1735.2508219906167,2644.7120046947507,0.04943649398201856,-376.3576965332031,167.32598876953125,-21.11048126220703,45.52044677734375,-36.29045486450195,40.019142150878906,-20.806339263916016,25.829681396484375,-1.9884452819824219,12.571253776550293,1.5328774452209473,-3.1148369312286377,8.503551483154297,-5.267239570617676,17.41530990600586,-7.076009750366211,16.2067928314209,-4.685070037841797,0.7074471712112427,-11.416033744812012,abnormal
00000273.wav,0.4741462469100952,0.010461688041687012,1050.4797788866101,1347.2192541299487,2201.532704647622,0.044327100855568444,-381.9084167480469,190.77023315429688,-44.36875915527344,61.0628547668457,-21.47133445739746,29.50438117980957,-11.70231819152832,8.97982120513916,-5.107752799987793,0.8011934757232666,4.655956745147705,-3.0546209812164307,7.736746788024902,-4.699167728424072,8.208502769470215,-6.8863396644592285,6.885895252227783,-3.381183624267578,1.034101963043213,-2.4355835914611816,abnormal
00000267.wav,0.32925212383270264,0.009812889620661736,1414.3254435207914,1763.1484934251196,3041.9021783461426,0.06628729517111369,-371.3888244628906,164.61459350585938,-29.96674919128418,51.68593215942383,-36.526405334472656,35.92807388305664,-24.113983154296875,27.98699951171875,-3.5110456943511963,3.683199167251587,1.1770795583724976,-4.580791473388672,-2.0146825313568115,-10.503708839416504,15.15717887878418,-7.044686317443848,18.311527252197266,-1.110782265663147,9.126927375793457,-10.090670585632324,abnormal
00000298.wav,0.627799928188324,0.010858204215765,793.6840128157937,1196.6969433793506,1527.6833377138921,0.026173461064385152,-420.7911682128906,194.4014129638672,-20.32565689086914,49.148380279541016,-10.406832695007324,22.17764663696289,-6.437408447265625,11.674657821655273,-1.227656602859497,2.5719118118286133,2.9570975303649902,-3.0284969806671143,7.461528301239014,-4.068586349487305,8.161065101623535,-2.559246063232422,8.295161247253418,0.3802241086959839,3.6327502727508545,3.8199520111083984,abnormal
00000307.wav,0.6125459671020508,0.010352334938943386,1119.217357248054,1531.6639102129866,2402.351057225203,0.04098956822795824,-385.6205749511719,177.53114318847656,-35.30360412597656,58.35452651977539,-24.38405418395996,40.92219543457031,-9.444795608520508,20.95036506652832,-7.256885051727295,3.78059458732605,2.7218410968780518,-1.2830842733383179,8.748393058776855,-11.518166542053223,9.271037101745605,-8.051520347595215,9.284173965454102,-1.746076226234436,5.541350841522217,-3.927973508834839,abnormal
00000313.wav,0.5867871642112732,0.01043097022920847,956.5111531528164,1226.6559935244516,1884.2302149796983,0.04309223644141531,-386.75274658203125,200.6990966796875,-43.974422454833984,52.338836669921875,-19.414823532104492,27.273710250854492,-6.566431522369385,8.251633644104004,-2.219850540161133,0.18331949412822723,4.084153652191162,-4.676816463470459,4.2091240882873535,-6.307053565979004,5.168195724487305,-6.632319450378418,6.525745391845703,-0.9832821488380432,2.245915412902832,0.3814551532268524,abnormal
00000139.wav,0.41630643606185913,0.013073774054646492,1182.1490288628618,1618.3276334319096,2386.4884307932134,0.04230033715197216,-373.4547424316406,173.82473754882812,-28.149320602416992,48.96371841430664,-32.89016342163086,37.93891525268555,-18.769716262817383,26.40239143371582,-0.795205295085907,10.039496421813965,1.3304301500320435,-4.6576948165893555,6.7633819580078125,-5.590510845184326,17.583993911743164,-6.613287925720215,16.11441421508789,-1.7225574254989624,2.508664131164551,-8.822175025939941,abnormal
00000105.wav,0.5906372666358948,0.012488559819757938,948.3223143956214,1254.0919054962828,1926.821991462442,0.03520949644721578,-380.2271728515625,193.5168914794922,-39.89436721801758,53.14124298095703,-15.551806449890137,25.92897605895996,-4.152966499328613,6.492895603179932,-0.9533216953277588,1.2227039337158203,7.127773761749268,-2.535569190979004,5.035646915435791,-3.573124885559082,6.917513847351074,-3.5660390853881836,7.643847942352295,0.857196569442749,1.7505016326904297,-0.19004541635513306,abnormal
00000111.wav,0.6349723935127258,0.012663403525948524,875.9502761913955,1216.3750211675451,1791.3526636818447,0.03109252646461717,-389.4624328613281,191.20579528808594,-32.7904052734375,50.01719284057617,-9.293209075927734,23.180082321166992,-0.5449633002281189,7.194963455200195,2.3536503314971924,2.160325527191162,6.37564754486084,-1.967499017715454,5.095164775848389,-2.19096040725708,6.254127502441406,-2.4378275871276855,6.302560806274414,1.3940849304199219,1.1902698278427124,0.20372948050498962,abnormal
00000110.wav,0.6008372902870178,0.012482184916734695,910.3981495828822,1224.1805813061817,1869.791477849478,0.0327216411687935,-387.5967712402344,196.01693725585938,-39.99311065673828,55.42771911621094,-12.663183212280273,25.961748123168945,-2.8489975929260254,7.132198810577393,0.049527183175086975,0.3290002644062042,5.491111755371094,-4.389727592468262,2.992891788482666,-5.349748611450195,5.273777484893799,-4.24604606628418,5.855568885803223,0.14618749916553497,1.6749122142791748,0.9253728985786438,abnormal
00000104.wav,0.3826664984226227,0.011800230480730534,1471.1123441254376,1826.0423043505734,3491.176723825406,0.05714929850638051,-364.99688720703125,158.2626495361328,-30.982105255126953,60.20272445678711,-37.20814895629883,35.934608459472656,-23.2254695892334,30.144784927368164,1.400373101234436,0.6948903799057007,-1.5928806066513062,1.570860505104065,7.459733963012695,-4.008912086486816,24.049091339111328,-4.460354328155518,13.85470962524414,-13.578131675720215,-1.6758586168289185,-4.500150203704834,abnormal
00000138.wav,0.5553184151649475,0.013813888654112816,1287.5734889457424,1759.4464831440553,3069.205880220418,0.03254604118329466,-370.3551940917969,152.82992553710938,-27.949848175048828,63.495426177978516,-17.39029884338379,39.62845230102539,-13.453639030456543,21.923446655273438,-3.142991542816162,8.731051445007324,6.476065158843994,-1.438781976699829,8.82430362701416,-9.090274810791016,13.211847305297852,-5.510464668273926,9.305551528930664,-3.2745649814605713,4.011188983917236,1.0868895053863525,abnormal
00000312.wav,0.4807698130607605,0.009696473367512226,1597.0901848097135,1982.5378515025516,3897.085096885876,0.06328057025812064,-372.38958740234375,150.36624145507812,-25.17580223083496,74.17337036132812,-34.77873992919922,43.4112434387207,-15.024337768554688,29.87557601928711,-19.05695343017578,5.575427532196045,4.05306339263916,-10.006073951721191,5.315659999847412,-10.758790969848633,7.5647807121276855,-15.870275497436523,14.556047439575195,-5.760635852813721,3.08921217918396,-3.936556100845337,abnormal
00000306.wav,0.5847326517105103,0.010052943602204323,954.2114826222561,1335.5641406285993,1866.818796675609,0.036205318300464036,-401.15240478515625,185.66842651367188,-30.21245574951172,48.32902145385742,-18.41962432861328,33.46731185913086,-0.2507319748401642,13.454763412475586,-3.615084171295166,1.3193461894989014,3.400805950164795,1.57785964012146,8.1038236618042,-9.215744018554688,5.579318523406982,-4.863084316253662,8.443276405334473,2.1719861030578613,7.409985542297363,-2.539463996887207,abnormal
